,clicks,decision,ground_truth,outcome_probs,reward_mu,reward_sigma,trial_index,workerid
1879,[],1,"[0.21, 0.1, 0.1, 0.04, 0.06, 0.09, 0.15, 0.1, 0.05, 0.12, 0.1, 0.09, 0.04, 0.19, 0.07, 0.15, 0.23, 0.14, 0.11, 0.19, 0.08, 0.08, 0.13, 0.16, 0.19, 0.18, 0.14, 0.18]","[0.32, 0.31, 0.18, 0.19]",0.13,0.072,19,A1WL3NZ50YEOWP
1880,[1],1,"[0.09, 0.25, 0.18, 0.18, 0.14, 0.17, 0.18, 0.22, 0.08, 0.2, 0.2, 0.02, 0.14, 0.19, 0.13, 0.07, 0.22, 0.12, 0.18, 0.16, 0.16, 0.05, 0.06, 0.11, 0.22, 0.16, 0.07, 0.1]","[0.04, 0.85, 0.02, 0.09]",0.13,0.072,0,A37S96RT1P1IT2
1881,"[3, 7, 11]",2,"[0.07, 0.12, 0.16, 0.15, 0.13, 0.06, 0.21, 0.17, 0.02, 0.22, 0.24, 0.11, 0.12, 0.17, 0.06, 0.04, 0.18, 0.22, 0.23, 0.14, 0.2, 0.2, 0.03, 0.08, 0.21, 0.21, 0.04, 0.13]","[0.01, 0.04, 0.03, 0.92]",0.13,0.072,1,A37S96RT1P1IT2
1882,"[0, 8, 16]",5,"[0.17, 0.14, 0.15, 0.14, 0.2, 0.18, 0.21, 0.09, 0.14, 0.09, 0.05, 0.18, 0.15, 0.1, 0.13, 0.23, 0.18, 0.05, 0.16, 0.17, 0.19, 0.1, 0.17, 0.11, 0.13, 0.23, 0.13, 0.14]","[0.25, 0.24, 0.33, 0.18]",0.13,0.072,2,A37S96RT1P1IT2
1883,"[24, 20, 16, 8, 4, 12, 0]",1,"[0.18, 0.1, 0.24, 0.17, 0.05, 0.13, 0.02, 0.08, 0.04, 0.12, 0.17, 0.08, 0.1, 0.18, 0.21, 0.09, 0.05, 0.12, 0.07, 0.15, 0.13, 0.14, 0.14, 0.04, 0.14, 0.22, 0.1, 0.14]","[0.87, 0.01, 0.06, 0.06]",0.13,0.072,3,A37S96RT1P1IT2
1884,"[2, 14]",4,"[0.12, 0.15, 0.08, 0.05, 0.19, 0.12, 0.13, 0.17, 0.09, 0.11, 0.16, 0.19, 0.14, 0.15, 0.2, 0.07, 0.05, 0.04, 0.25, 0.11, 0.15, 0.12, 0.21, 0.19, 0.12, 0.16, 0.22, 0.08]","[0.31, 0.17, 0.36, 0.16]",0.13,0.072,4,A37S96RT1P1IT2
1885,"[4, 8]",3,"[0.2, 0.13, 0.08, 0.02, 0.17, 0.15, 0.08, 0.16, 0.21, 0.11, 0.15, 0.08, 0.05, 0.15, 0.2, 0.19, 0.08, 0.14, 0.13, 0.14, 0.12, 0.17, 0.16, 0.11, 0.14, 0.11, 0.15, 0.16]","[0.89, 0.01, 0.01, 0.09]",0.13,0.072,5,A37S96RT1P1IT2
1886,[12],4,"[0.22, 0.08, 0.14, 0.02, 0.12, 0.22, 0.12, 0.06, 0.16, 0.1, 0.22, 0.11, 0.21, 0.15, 0.13, 0.13, 0.15, 0.18, 0.23, 0.17, 0.12, 0.12, 0.14, 0.23, 0.17, 0.13, 0.11, 0.2]","[0.86, 0.02, 0.07, 0.05]",0.13,0.072,6,A37S96RT1P1IT2
1887,"[18, 22, 6, 10, 14, 26, 2]",1,"[0.08, 0.07, 0.18, 0.09, 0.16, 0.09, 0.09, 0.21, 0.13, 0.02, 0.06, 0.15, 0.15, 0.17, 0.1, 0.15, 0.05, 0.16, 0.14, 0.18, 0.04, 0.04, 0.07, 0.24, 0.17, 0.25, 0.02, 0.11]","[0.11, 0.24, 0.38, 0.27]",0.13,0.072,7,A37S96RT1P1IT2
1888,"[1, 13]",1,"[0.22, 0.22, 0.03, 0.02, 0.13, 0.16, 0.1, 0.17, 0.08, 0.12, 0.23, 0.14, 0.18, 0.15, 0.05, 0.17, 0.13, 0.22, 0.25, 0.11, 0.14, 0.22, 0.19, 0.07, 0.14, 0.18, 0.1, 0.23]","[0.26, 0.32, 0.16, 0.26]",0.13,0.072,8,A37S96RT1P1IT2
1889,"[0, 12]",4,"[0.03, 0.14, 0.12, 0.15, 0.14, 0.14, 0.15, 0.15, 0.19, 0.17, 0.17, 0.07, 0.2, 0.14, 0.14, 0.18, 0.18, 0.12, 0.1, 0.07, 0.21, 0.14, 0.09, 0.14, 0.16, 0.12, 0.19, 0.07]","[0.3, 0.26, 0.18, 0.26]",0.13,0.072,9,A37S96RT1P1IT2
1890,"[3, 7, 11, 15, 19, 23, 27]",6,"[1.19, 9.61, 5.8, 0.5, 3.37, 7.03, 3.31, 4.25, 3.18, 5.09, 7.09, 4.81, 5.6, 4.47, 0.7, 3.13, 8.93, 2.89, 6.96, 5.75, 1.99, 9.73, 8.84, 9.41, 0.3, 8.22, 6.33, 8.16]","[0.01, 0.04, 0.08, 0.87]",5.0,2.994,10,A37S96RT1P1IT2
1891,"[2, 6, 10, 0, 3, 14, 18, 22, 26, 20, 21, 23, 1]",6,"[3.19, 2.51, 9.92, 5.07, 1.42, 2.78, 6.12, 2.73, 4.51, 0.24, 2.46, 2.46, 8.11, 7.32, 4.01, 5.65, 3.32, 5.17, 7.91, 1.82, 6.72, 8.66, 7.8, 8.59, 5.82, 3.25, 0.67, 4.96]","[0.25, 0.16, 0.3, 0.29]",5.0,2.994,11,A37S96RT1P1IT2
1892,"[0, 4, 8, 12, 16, 20, 24, 21, 22, 23]",6,"[6.36, 1.93, 8.56, 5.77, 3.68, 4.98, 2.01, 8.37, 3.25, 3.68, 4.75, 4.96, 0.45, 4.92, 6.17, 4.91, 3.96, 3.39, 5.06, 2.6, 9.03, 6.06, 5.56, 5.66, 6.69, 2.03, 4.25, 7.79]","[0.33, 0.15, 0.23, 0.29]",5.0,2.994,12,A37S96RT1P1IT2
1893,"[2, 6, 10, 14, 18, 22, 26, 9, 8, 11, 20, 21, 23, 19, 17, 16, 12, 13, 15]",6,"[4.68, 4.43, 2.17, 8.68, 4.67, 4.39, 2.28, 7.01, 3.13, 2.29, 7.33, 1.61, 4.62, 2.01, 5.37, 7.71, 1.26, 4.87, 5.79, 3.41, 8.22, 2.72, 7.12, 3.51, 2.6, 7.55, 3.12, 4.33]","[0.02, 0.08, 0.85, 0.05]",5.0,2.994,13,A37S96RT1P1IT2
1894,"[3, 7, 11, 15, 19, 23, 27, 26, 25, 24, 6, 5, 4, 10, 9, 8]",3,"[2.23, 2.78, 2.7, 2.48, 3.73, 6.3, 5.43, 7.96, 4.62, 9.61, 8.55, 6.52, 1.0, 1.72, 7.59, 2.61, 5.27, 4.31, 2.64, 1.39, 5.72, 0.25, 2.91, 6.2, 4.21, 6.56, 5.34, 9.46]","[0.12, 0.26, 0.28, 0.34]",5.0,2.994,14,A37S96RT1P1IT2
1895,"[2, 6, 10, 14, 18, 22, 26, 13, 15, 7, 5, 17, 19, 27, 25]",4,"[8.63, 5.76, 3.6, 6.08, 6.63, 2.73, 6.95, 0.22, 7.57, 1.04, 3.99, 7.22, 8.96, 1.67, 9.65, 6.12, 7.52, 1.66, 5.44, 2.31, 1.12, 5.31, 2.41, 6.77, 0.29, 3.27, 4.72, 6.14]","[0.13, 0.27, 0.31, 0.29]",5.0,2.994,15,A37S96RT1P1IT2
1896,"[1, 5, 9, 13, 17, 21, 25]",3,"[4.25, 2.83, 5.25, 5.22, 4.9, 5.13, 9.23, 5.55, 3.75, 8.77, 4.5, 2.93, 0.63, 4.0, 5.1, 2.69, 6.54, 0.9, 2.53, 5.97, 6.41, 8.22, 2.72, 1.27, 6.4, 6.9, 6.37, 3.74]","[0.05, 0.92, 0.01, 0.02]",5.0,2.994,16,A37S96RT1P1IT2
1897,"[3, 7, 11, 15, 19, 23, 27]",6,"[3.22, 2.25, 6.09, 1.92, 3.9, 8.94, 6.67, 2.05, 6.64, 6.09, 5.93, 5.32, 4.87, 8.04, 7.03, 2.53, 1.03, 5.9, 4.29, 4.92, 7.98, 3.08, 5.31, 6.35, 4.14, 5.56, 5.98, 3.8]","[0.1, 0.01, 0.03, 0.86]",5.0,2.994,17,A37S96RT1P1IT2
1898,"[0, 4, 8, 12, 16, 20, 24, 10, 18, 17, 19]",5,"[3.86, 4.54, 3.29, 5.16, 3.84, 6.76, 6.88, 8.72, 5.73, 1.24, 2.21, 6.77, 3.18, 6.88, 6.05, 1.78, 6.51, 8.94, 6.38, 4.91, 3.62, 8.2, 3.79, 7.0, 3.79, 4.38, 2.69, 7.5]","[0.34, 0.17, 0.32, 0.17]",5.0,2.994,18,A37S96RT1P1IT2
1899,"[1, 5, 9, 13, 17, 21, 25]",7,"[4.45, 3.18, 4.12, 3.64, 1.29, 1.76, 7.37, 7.41, 7.1, 1.42, 2.05, 2.88, 7.4, 0.94, 5.25, 3.27, 5.36, 1.9, 2.62, 6.5, 6.38, 4.89, 3.24, 5.05, 9.06, 7.49, 2.96, 7.38]","[0.05, 0.92, 0.01, 0.02]",5.0,2.994,19,A37S96RT1P1IT2
1900,"[9, 26, 3, 16, 11]",1,"[0.13, 0.14, 0.24, 0.12, 0.17, 0.18, 0.22, 0.09, 0.04, 0.12, 0.21, 0.01, 0.16, 0.16, 0.1, 0.18, 0.11, 0.08, 0.11, 0.15, 0.11, 0.18, 0.21, 0.15, 0.05, 0.06, 0.11, 0.05]","[0.02, 0.07, 0.87, 0.04]",0.13,0.072,0,AV22FQTJNBUZT
1901,"[8, 21, 6, 2, 15, 27, 4, 24]",2,"[0.05, 0.09, 0.11, 0.08, 0.02, 0.13, 0.22, 0.19, 0.06, 0.04, 0.17, 0.21, 0.12, 0.13, 0.13, 0.05, 0.07, 0.15, 0.17, 0.14, 0.18, 0.13, 0.12, 0.13, 0.07, 0.06, 0.21, 0.01]","[0.01, 0.88, 0.1, 0.01]",0.13,0.072,1,AV22FQTJNBUZT
1902,"[12, 21]",6,"[0.16, 0.16, 0.2, 0.17, 0.17, 0.06, 0.12, 0.08, 0.06, 0.09, 0.02, 0.24, 0.03, 0.01, 0.25, 0.06, 0.13, 0.07, 0.08, 0.18, 0.18, 0.19, 0.08, 0.07, 0.07, 0.11, 0.16, 0.17]","[0.18, 0.14, 0.32, 0.36]",0.13,0.072,2,AV22FQTJNBUZT
1903,"[24, 17, 10, 2, 0]",1,"[0.1, 0.12, 0.16, 0.02, 0.18, 0.19, 0.08, 0.24, 0.1, 0.03, 0.08, 0.14, 0.21, 0.15, 0.21, 0.1, 0.02, 0.11, 0.23, 0.11, 0.19, 0.09, 0.23, 0.16, 0.15, 0.12, 0.16, 0.08]","[0.07, 0.85, 0.05, 0.03]",0.13,0.072,3,AV22FQTJNBUZT
1904,"[12, 6, 22, 4, 20]",2,"[0.13, 0.22, 0.02, 0.01, 0.19, 0.04, 0.16, 0.09, 0.03, 0.21, 0.12, 0.04, 0.07, 0.18, 0.18, 0.15, 0.24, 0.12, 0.16, 0.16, 0.12, 0.12, 0.16, 0.03, 0.13, 0.04, 0.12, 0.09]","[0.85, 0.04, 0.08, 0.03]",0.13,0.072,4,AV22FQTJNBUZT
1905,"[8, 5, 11, 20, 23, 14, 25, 24, 3]",3,"[0.03, 0.04, 0.06, 0.11, 0.11, 0.06, 0.09, 0.14, 0.13, 0.13, 0.12, 0.16, 0.11, 0.1, 0.16, 0.08, 0.2, 0.2, 0.21, 0.13, 0.21, 0.14, 0.11, 0.03, 0.09, 0.21, 0.11, 0.22]","[0.27, 0.18, 0.31, 0.24]",0.13,0.072,5,AV22FQTJNBUZT
1906,"[24, 17, 8, 7, 11, 1, 27, 2, 14]",3,"[0.16, 0.19, 0.07, 0.02, 0.19, 0.2, 0.15, 0.08, 0.24, 0.09, 0.14, 0.08, 0.19, 0.24, 0.09, 0.14, 0.03, 0.17, 0.19, 0.24, 0.11, 0.08, 0.22, 0.14, 0.18, 0.15, 0.07, 0.02]","[0.39, 0.23, 0.17, 0.21]",0.13,0.072,6,AV22FQTJNBUZT
1907,"[8, 5, 21, 24, 17, 14, 3, 23]",6,"[0.14, 0.12, 0.12, 0.06, 0.12, 0.11, 0.02, 0.12, 0.03, 0.17, 0.15, 0.24, 0.17, 0.17, 0.13, 0.23, 0.18, 0.1, 0.16, 0.2, 0.24, 0.17, 0.04, 0.07, 0.03, 0.18, 0.24, 0.12]","[0.25, 0.29, 0.21, 0.25]",0.13,0.072,7,AV22FQTJNBUZT
1908,"[12, 2, 10, 5, 18, 21, 24]",2,"[0.1, 0.16, 0.17, 0.12, 0.16, 0.17, 0.18, 0.19, 0.21, 0.13, 0.12, 0.03, 0.14, 0.09, 0.05, 0.13, 0.07, 0.17, 0.08, 0.19, 0.12, 0.1, 0.11, 0.08, 0.09, 0.2, 0.19, 0.17]","[0.02, 0.06, 0.05, 0.87]",0.13,0.072,8,AV22FQTJNBUZT
1909,"[13, 6, 2, 19, 21, 24, 8, 23]",6,"[0.19, 0.09, 0.15, 0.07, 0.02, 0.02, 0.12, 0.13, 0.17, 0.14, 0.17, 0.16, 0.17, 0.05, 0.08, 0.19, 0.09, 0.15, 0.2, 0.08, 0.05, 0.22, 0.17, 0.2, 0.11, 0.16, 0.06, 0.13]","[0.19, 0.25, 0.35, 0.21]",0.13,0.072,9,AV22FQTJNBUZT
1910,"[24, 17, 0, 6, 5, 15, 9, 11, 27, 22]",3,"[5.46, 7.82, 7.41, 1.76, 4.89, 1.48, 6.14, 6.12, 6.45, 6.6, 1.87, 9.72, 3.34, 5.45, 4.57, 1.29, 6.71, 2.63, 4.51, 7.41, 4.65, 3.79, 7.5, 4.7, 6.53, 7.28, 1.79, 3.04]","[0.28, 0.32, 0.11, 0.29]",5.0,2.994,10,AV22FQTJNBUZT
1911,"[1, 6, 8, 14, 19, 21, 27, 24, 17, 10, 2, 0, 3, 25, 26]",1,"[8.36, 5.34, 7.09, 4.97, 3.79, 7.07, 2.23, 3.1, 6.24, 4.25, 5.91, 4.52, 8.43, 6.58, 4.77, 9.56, 5.82, 0.25, 6.4, 8.13, 7.95, 3.9, 5.32, 9.0, 3.65, 4.66, 7.66, 7.28]","[0.15, 0.24, 0.29, 0.32]",5.0,2.994,11,AV22FQTJNBUZT
1912,"[0, 5, 13, 17, 2, 3, 1, 27, 25, 22, 15, 14, 7, 11, 12]",1,"[8.82, 6.1, 5.12, 5.9, 3.79, 4.9, 4.11, 5.29, 4.44, 5.39, 5.29, 2.87, 8.67, 4.39, 4.95, 7.7, 7.54, 4.42, 4.99, 6.07, 6.04, 7.64, 3.33, 2.1, 2.75, 1.74, 8.7, 5.92]","[0.33, 0.17, 0.22, 0.28]",5.0,2.994,12,AV22FQTJNBUZT
1913,"[0, 5, 2, 6, 7, 4, 13, 10, 14, 12, 15, 22, 17, 21, 20, 23, 26, 25, 24, 27]",7,"[9.12, 7.62, 0.98, 1.03, 4.35, 9.36, 7.71, 3.3, 1.05, 5.04, 3.29, 4.49, 5.28, 8.11, 6.04, 2.43, 3.18, 2.16, 7.12, 1.56, 3.12, 5.17, 6.51, 9.6, 8.45, 7.39, 5.76, 9.78]","[0.11, 0.85, 0.01, 0.03]",5.0,2.994,13,AV22FQTJNBUZT
1914,"[0, 9, 10, 11, 8, 16, 22, 25, 26, 19, 15, 13, 12, 6, 5, 7, 3, 27, 24]",7,"[3.27, 7.35, 4.84, 1.81, 9.45, 5.14, 7.05, 5.04, 5.42, 9.05, 7.66, 0.7, 2.09, 5.89, 2.16, 7.43, 5.67, 3.08, 6.61, 7.78, 2.81, 1.78, 5.1, 2.68, 7.27, 6.91, 4.61, 8.11]","[0.88, 0.1, 0.01, 0.01]",5.0,2.994,14,AV22FQTJNBUZT
1915,"[8, 13, 18, 22, 25, 26, 14, 24, 27, 9, 6, 1, 0, 2, 17, 16, 23]",3,"[6.16, 7.19, 3.5, 8.14, 5.94, 4.79, 0.56, 0.83, 8.27, 3.42, 1.67, 5.98, 7.38, 8.92, 3.29, 0.53, 2.8, 7.03, 7.52, 7.59, 3.6, 8.04, 4.51, 3.65, 4.9, 8.01, 5.6, 8.33]","[0.32, 0.19, 0.35, 0.14]",5.0,2.994,15,AV22FQTJNBUZT
1916,"[3, 7, 11, 15, 19, 23, 27, 18, 17, 16, 10, 9, 8]",5,"[3.0, 0.77, 5.77, 0.06, 4.62, 3.45, 9.87, 3.87, 0.07, 5.99, 7.05, 6.12, 8.32, 9.3, 1.85, 1.32, 5.63, 6.67, 6.58, 6.86, 3.84, 4.81, 7.62, 4.83, 5.38, 5.5, 4.55, 5.62]","[0.02, 0.03, 0.1, 0.85]",5.0,2.994,16,AV22FQTJNBUZT
1917,"[0, 4, 12, 8, 16, 20, 24, 13, 14, 15, 1]",4,"[7.06, 1.89, 7.38, 7.49, 4.74, 5.1, 4.44, 3.14, 3.87, 3.61, 4.28, 3.82, 6.93, 6.74, 6.19, 7.7, 3.08, 6.26, 4.81, 9.76, 4.67, 7.97, 4.14, 5.47, 3.89, 2.55, 2.03, 1.92]","[0.85, 0.06, 0.06, 0.03]",5.0,2.994,17,AV22FQTJNBUZT
1918,"[5, 1, 13, 9, 17, 21, 25, 26, 24, 14, 12, 27, 15, 20, 22]",7,"[2.63, 3.47, 3.64, 2.75, 5.24, 3.09, 4.15, 3.73, 5.01, 1.61, 9.69, 8.24, 5.9, 7.1, 3.63, 4.94, 2.99, 3.98, 4.17, 3.54, 2.01, 5.94, 4.3, 6.44, 5.69, 8.89, 7.22, 4.48]","[0.07, 0.85, 0.06, 0.02]",5.0,2.994,18,AV22FQTJNBUZT
1919,"[1, 5, 2, 10, 14, 13, 18, 22, 26, 25, 0, 3]",1,"[7.9, 7.14, 7.74, 9.03, 2.56, 6.04, 7.29, 8.21, 5.6, 6.94, 5.4, 5.06, 4.6, 3.4, 9.11, 3.5, 2.99, 2.73, 4.51, 0.11, 5.87, 3.2, 3.97, 0.59, 3.98, 1.71, 7.53, 6.54]","[0.17, 0.28, 0.39, 0.16]",5.0,2.994,19,AV22FQTJNBUZT
1920,"[0, 4, 8]",2,"[0.13, 0.04, 0.22, 0.08, 0.24, 0.03, 0.17, 0.16, 0.08, 0.15, 0.15, 0.2, 0.04, 0.07, 0.17, 0.14, 0.04, 0.11, 0.22, 0.02, 0.22, 0.11, 0.13, 0.2, 0.24, 0.13, 0.22, 0.12]","[0.89, 0.02, 0.08, 0.01]",0.13,0.072,0,A38NKLE8WK7RKY
1921,"[1, 5, 9, 13, 17]",5,"[0.13, 0.13, 0.05, 0.14, 0.22, 0.11, 0.07, 0.1, 0.1, 0.13, 0.11, 0.13, 0.1, 0.11, 0.13, 0.21, 0.17, 0.19, 0.19, 0.21, 0.18, 0.21, 0.08, 0.22, 0.08, 0.1, 0.16, 0.06]","[0.25, 0.38, 0.18, 0.19]",0.13,0.072,1,A38NKLE8WK7RKY
1922,"[24, 20, 16, 12, 8, 4, 0]",2,"[0.05, 0.11, 0.04, 0.23, 0.18, 0.06, 0.18, 0.13, 0.12, 0.22, 0.19, 0.02, 0.13, 0.14, 0.17, 0.06, 0.15, 0.08, 0.19, 0.09, 0.1, 0.16, 0.12, 0.25, 0.17, 0.09, 0.17, 0.16]","[0.92, 0.04, 0.01, 0.03]",0.13,0.072,2,A38NKLE8WK7RKY
1923,[9],3,"[0.05, 0.07, 0.19, 0.02, 0.2, 0.07, 0.17, 0.15, 0.1, 0.23, 0.03, 0.18, 0.13, 0.07, 0.06, 0.06, 0.1, 0.11, 0.12, 0.22, 0.04, 0.11, 0.14, 0.2, 0.07, 0.2, 0.14, 0.17]","[0.05, 0.87, 0.03, 0.05]",0.13,0.072,3,A38NKLE8WK7RKY
1924,"[20, 16, 12, 8, 4, 0]",1,"[0.2, 0.13, 0.11, 0.09, 0.09, 0.14, 0.04, 0.12, 0.1, 0.14, 0.1, 0.08, 0.11, 0.07, 0.24, 0.1, 0.06, 0.11, 0.15, 0.09, 0.04, 0.23, 0.12, 0.11, 0.15, 0.13, 0.19, 0.15]","[0.35, 0.22, 0.17, 0.26]",0.13,0.072,4,A38NKLE8WK7RKY
1925,"[6, 14]",4,"[0.17, 0.16, 0.06, 0.18, 0.15, 0.2, 0.16, 0.05, 0.11, 0.13, 0.17, 0.21, 0.12, 0.03, 0.19, 0.08, 0.16, 0.08, 0.14, 0.14, 0.18, 0.21, 0.15, 0.15, 0.03, 0.13, 0.16, 0.07]","[0.03, 0.07, 0.85, 0.05]",0.13,0.072,5,A38NKLE8WK7RKY
1926,"[15, 7, 23]",6,"[0.07, 0.16, 0.13, 0.12, 0.1, 0.15, 0.15, 0.19, 0.09, 0.05, 0.01, 0.05, 0.07, 0.19, 0.09, 0.14, 0.09, 0.02, 0.12, 0.1, 0.02, 0.02, 0.11, 0.22, 0.14, 0.07, 0.1, 0.04]","[0.05, 0.01, 0.09, 0.85]",0.13,0.072,6,A38NKLE8WK7RKY
1927,"[9, 5]",2,"[0.21, 0.1, 0.04, 0.18, 0.24, 0.24, 0.11, 0.24, 0.11, 0.09, 0.11, 0.01, 0.13, 0.12, 0.14, 0.11, 0.11, 0.04, 0.21, 0.12, 0.02, 0.06, 0.09, 0.17, 0.08, 0.12, 0.15, 0.12]","[0.13, 0.39, 0.24, 0.24]",0.13,0.072,7,A38NKLE8WK7RKY
1928,"[17, 9, 1, 11, 19]",5,"[0.07, 0.06, 0.18, 0.18, 0.05, 0.03, 0.2, 0.22, 0.13, 0.14, 0.06, 0.08, 0.13, 0.19, 0.19, 0.2, 0.1, 0.14, 0.07, 0.15, 0.16, 0.12, 0.16, 0.11, 0.18, 0.11, 0.16, 0.09]","[0.25, 0.34, 0.22, 0.19]",0.13,0.072,8,A38NKLE8WK7RKY
1929,"[14, 26, 25, 21]",6,"[0.09, 0.06, 0.09, 0.12, 0.03, 0.11, 0.16, 0.21, 0.17, 0.24, 0.04, 0.21, 0.05, 0.17, 0.11, 0.09, 0.13, 0.17, 0.12, 0.16, 0.18, 0.23, 0.07, 0.04, 0.18, 0.08, 0.14, 0.09]","[0.21, 0.32, 0.36, 0.11]",0.13,0.072,9,A38NKLE8WK7RKY
1930,"[11, 9, 8, 10]",3,"[6.05, 5.06, 9.09, 2.63, 6.03, 9.05, 6.3, 5.51, 3.7, 4.41, 3.08, 9.04, 4.69, 9.66, 7.44, 9.72, 4.14, 7.37, 3.79, 4.55, 9.58, 1.72, 1.51, 2.78, 8.6, 7.84, 0.31, 3.4]","[0.28, 0.23, 0.21, 0.28]",5.0,2.994,10,A38NKLE8WK7RKY
1931,"[14, 10]",4,"[8.57, 4.19, 5.81, 7.8, 7.61, 3.86, 5.14, 5.34, 3.82, 4.8, 6.04, 4.13, 3.59, 6.59, 8.6, 1.28, 5.98, 1.77, 0.95, 6.36, 4.4, 8.11, 2.83, 7.0, 5.53, 6.16, 2.64, 3.34]","[0.07, 0.02, 0.88, 0.03]",5.0,2.994,11,A38NKLE8WK7RKY
1932,"[18, 17]",5,"[3.44, 6.72, 8.2, 5.24, 6.44, 8.08, 2.3, 2.91, 7.44, 1.74, 4.61, 8.72, 7.19, 9.96, 3.97, 6.78, 3.91, 7.75, 8.62, 4.7, 8.26, 4.97, 8.52, 0.38, 4.73, 7.1, 2.1, 1.91]","[0.13, 0.32, 0.35, 0.2]",5.0,2.994,12,A38NKLE8WK7RKY
1933,"[18, 22, 26, 14, 10, 6, 2]",3,"[3.1, 5.72, 5.92, 6.7, 5.49, 9.37, 6.31, 2.7, 3.12, 7.57, 8.01, 6.12, 2.08, 6.57, 5.87, 4.81, 6.48, 3.18, 7.49, 3.37, 4.35, 8.62, 7.5, 6.12, 8.07, 4.47, 4.89, 3.78]","[0.04, 0.08, 0.87, 0.01]",5.0,2.994,13,A38NKLE8WK7RKY
1934,"[9, 21, 25, 17, 13, 5, 1]",2,"[2.9, 2.86, 0.31, 6.12, 0.39, 7.87, 8.78, 8.34, 3.64, 0.57, 5.33, 4.7, 1.28, 4.93, 3.48, 6.17, 0.66, 0.38, 5.59, 5.09, 5.28, 5.22, 2.19, 5.19, 2.21, 0.08, 3.89, 2.61]","[0.01, 0.85, 0.12, 0.02]",5.0,2.994,14,A38NKLE8WK7RKY
1935,"[10, 2, 6]",2,"[5.17, 6.28, 1.72, 2.47, 6.88, 8.18, 8.95, 3.82, 7.69, 9.13, 7.45, 5.83, 4.26, 6.21, 4.5, 0.02, 1.67, 6.83, 1.5, 2.47, 4.94, 0.22, 3.02, 9.94, 4.59, 7.42, 4.53, 3.75]","[0.31, 0.18, 0.35, 0.16]",5.0,2.994,15,A38NKLE8WK7RKY
1936,"[10, 18, 22, 26, 14, 6, 2]",7,"[5.89, 8.57, 4.48, 3.85, 3.2, 3.21, 2.69, 1.54, 3.58, 7.13, 3.15, 7.33, 4.75, 2.46, 3.31, 2.95, 6.96, 2.56, 1.96, 4.33, 2.87, 5.33, 0.71, 7.11, 2.16, 2.0, 6.59, 1.23]","[0.01, 0.03, 0.95, 0.01]",5.0,2.994,16,A38NKLE8WK7RKY
1937,"[13, 17, 21, 25, 9, 11, 5, 1, 10, 8]",3,"[6.92, 5.64, 2.91, 1.6, 2.17, 2.87, 3.61, 5.57, 9.4, 9.77, 5.91, 0.19, 9.54, 3.71, 4.77, 4.24, 7.78, 6.44, 3.56, 5.89, 0.36, 2.19, 7.51, 4.31, 9.5, 3.14, 5.83, 6.43]","[0.2, 0.33, 0.23, 0.24]",5.0,2.994,17,A38NKLE8WK7RKY
1938,"[8, 16, 24, 20, 12, 4, 0]",1,"[7.92, 1.22, 5.87, 8.8, 5.93, 7.61, 1.43, 5.15, 4.27, 7.38, 3.53, 7.13, 6.83, 2.76, 6.21, 4.81, 3.97, 8.31, 2.58, 5.53, 5.09, 7.99, 3.26, 3.76, 6.33, 4.93, 3.09, 6.59]","[0.9, 0.01, 0.01, 0.08]",5.0,2.994,18,A38NKLE8WK7RKY
1939,"[8, 12, 16, 20, 22]",6,"[6.82, 7.71, 5.88, 7.44, 3.46, 4.27, 8.69, 4.03, 2.77, 7.45, 6.34, 2.71, 5.43, 7.54, 2.19, 3.44, 1.37, 6.62, 4.33, 6.36, 8.68, 3.49, 6.87, 4.12, 6.75, 5.93, 9.89, 5.36]","[0.38, 0.17, 0.28, 0.17]",5.0,2.994,19,A38NKLE8WK7RKY
1940,[],2,"[0.09, 0.23, 0.2, 0.02, 0.17, 0.1, 0.17, 0.05, 0.17, 0.18, 0.13, 0.17, 0.15, 0.14, 0.07, 0.2, 0.08, 0.16, 0.16, 0.14, 0.02, 0.15, 0.19, 0.15, 0.25, 0.07, 0.22, 0.08]","[0.87, 0.02, 0.07, 0.04]",0.13,0.072,0,A94DL4GI8ZBUO
1941,[],5,"[0.12, 0.14, 0.07, 0.2, 0.18, 0.13, 0.19, 0.22, 0.05, 0.11, 0.21, 0.17, 0.15, 0.08, 0.13, 0.12, 0.09, 0.02, 0.19, 0.02, 0.04, 0.19, 0.19, 0.22, 0.1, 0.09, 0.19, 0.13]","[0.03, 0.85, 0.04, 0.08]",0.13,0.072,1,A94DL4GI8ZBUO
1942,[],4,"[0.09, 0.13, 0.11, 0.16, 0.17, 0.18, 0.19, 0.02, 0.23, 0.12, 0.09, 0.09, 0.18, 0.14, 0.13, 0.19, 0.15, 0.1, 0.12, 0.19, 0.19, 0.03, 0.15, 0.13, 0.02, 0.14, 0.07, 0.17]","[0.11, 0.85, 0.02, 0.02]",0.13,0.072,2,A94DL4GI8ZBUO
1943,[],7,"[0.14, 0.06, 0.05, 0.1, 0.05, 0.02, 0.21, 0.15, 0.13, 0.14, 0.15, 0.1, 0.12, 0.11, 0.08, 0.18, 0.23, 0.12, 0.04, 0.23, 0.06, 0.16, 0.19, 0.23, 0.14, 0.12, 0.09, 0.08]","[0.3, 0.26, 0.28, 0.16]",0.13,0.072,3,A94DL4GI8ZBUO
