,groundtruth,return,action
3174,"(-1, -8, -24, 2, -8, -48, -4, 24, 1)",19.0,"[2, 5, 8, 1, 4, 7, 9]"
3175,"(2, 4, 48, 2, -4, 24, 8, -24, 2)",71.0,"[2, 5, 8, 9]"
3176,"(1, 4, -24, 1, 4, 24, 4, -48, -1)",27.0,"[2, 5, 8, 1, 7, 9]"
3177,"(1, 4, -24, 1, -4, 24, 8, 48, 2)",26.0,"[2, 5, 8, 1, 9]"
3178,"(-1, 4, 48, -2, 4, 48, -8, -24, 2)",95.0,"[2, 5, 8, 9]"
3179,"(-2, -4, 24, 2, 8, 24, 8, -24, 1)",45.0,"[2, 5, 8, 7, 9]"
3180,"(-1, 8, -48, 2, -8, 24, 4, 24, -2)",51.0,"[2, 5, 8, 1, 7, 9]"
3181,"(-2, -4, -24, -1, -4, -48, -8, -48, 2)",-6.0,"[2, 5, 8, 1, 4, 9]"
3182,"(1, -8, 48, -2, 4, -48, -8, 48, -1)",95.0,"[2, 5, 8, 4, 7, 9]"
3183,"(1, 8, 24, -2, -8, 48, -8, 24, 1)",92.0,"[2, 5, 8, 7, 9]"
3184,"(1, 4, -24, 1, 4, -48, -4, -24, -2)",-2.0,"[2, 5, 8, 1, 4, 7, 9]"
3185,"(-1, 4, 24, 1, 4, -24, -8, -24, -2)",15.0,"[2, 5, 8, 4, 7, 9]"
3186,"(-1, 8, 24, -2, 8, 24, 8, 24, -1)",68.0,"[2, 5, 8, 7, 9]"
3187,"(-1, -4, -24, -1, -4, 24, 4, 48, 1)",66.0,"[2, 5, 8, 1, 7, 9]"
3188,"(-1, -4, -48, 1, 8, -48, -4, -48, -1)",-3.0,"[2, 5, 8, 1, 4, 7, 9]"
3189,"(-1, -4, 24, 2, 4, 24, 8, -24, 1)",45.0,"[2, 5, 8, 7, 9]"
3190,"(-1, 8, 24, -1, 4, -48, -8, 48, 1)",71.0,"[2, 5, 8, 4, 7, 9]"
3191,"(1, 4, -24, 2, 8, 24, 8, 24, 1)",47.0,"[2, 5, 8, 1, 7, 9]"
3192,"(2, 4, 48, 2, 4, 48, 4, 48, 2)",95.0,"[2, 5, 8, 9]"
3193,"(-2, 4, -24, 2, 8, -24, -4, 48, 2)",9.0,"[2, 5, 8, 1, 4, 9]"
3194,"(2, 8, -24, 2, 4, 48, -8, -24, -1)",43.0,"[2, 5, 8, 1, 7, 9]"
3195,"(-1, -4, 48, 2, -8, 24, -4, -24, -1)",64.0,"[2, 5, 8, 7, 9]"
3196,"(1, 4, 48, -2, -8, -48, -4, -48, -1)",37.0,"[2, 5, 8, 4, 7, 9]"
3197,"(2, -4, -24, -2, -4, 48, -8, -24, 1)",46.0,"[2, 5, 8, 1, 7, 9]"
3198,"(1, 4, 24, -1, 8, 48, -4, -48, -1)",64.0,"[2, 5, 8, 7, 9]"
3199,"(2, -8, -48, 2, 4, -24, 4, 24, 2)",3.0,"[2, 5, 8, 1, 4, 9]"
3200,"(2, -8, -48, -1, 8, -24, -4, 24, 1)",28.0,"[2, 5, 8, 1, 4, 7, 9]"
3201,"(2, 4, -24, -1, -4, -48, 8, 24, -2)",21.0,"[2, 5, 8, 1, 4, 7, 9]"
3202,"(2, -4, 48, -1, -4, 48, 8, 48, -1)",140.0,"[2, 5, 8, 7, 9]"
3203,"(1, 8, 48, -1, -8, 48, 8, -48, -2)",100.0,"[2, 5, 8, 7, 9]"
3204,"(-1, 8, -48, -2, 8, -48, 8, 24, -1)",34.0,"[2, 5, 8, 1, 4, 7, 9]"
3205,"(-2, 8, 48, 1, 4, 48, 4, -24, 1)",93.0,"[2, 5, 8, 7, 9]"
3206,"(1, 8, -48, -1, 8, 48, -8, 24, -1)",75.0,"[2, 5, 8, 1, 7, 9]"
3207,"(-1, 4, 24, -2, 8, 24, 8, 24, -1)",68.0,"[2, 5, 8, 7, 9]"
3208,"(2, -8, 48, -2, -8, 24, -4, -48, -2)",64.0,"[2, 5, 8, 7, 9]"
3209,"(-2, -8, -48, -2, -4, -24, -4, 24, 2)",-7.0,"[2, 5, 8, 1, 4, 9]"
3210,"(1, -4, -48, -1, -8, -24, 8, 24, 1)",18.0,"[2, 5, 8, 1, 4, 7, 9]"
3211,"(-1, -4, 24, -2, -8, -48, -4, -24, -1)",13.0,"[2, 5, 8, 4, 7, 9]"
3212,"(-2, 4, 48, 2, 4, -48, 8, -24, 2)",50.0,"[2, 5, 8, 4, 9]"
3213,"(1, 4, 48, 2, 8, 48, -4, 24, -1)",116.0,"[2, 5, 8, 7, 9]"
3214,"(-2, -8, -24, -1, -8, -24, -8, -48, 2)",-6.0,"[2, 5, 8, 1, 4, 9]"
3215,"(2, -4, 48, -2, -8, 24, 8, -48, -1)",76.0,"[2, 5, 8, 7, 9]"
3216,"(-2, 8, -48, 2, 4, 24, 4, -48, 2)",30.0,"[2, 5, 8, 1, 9]"
3217,"(-2, 4, 24, -1, -8, -24, -8, 24, -2)",42.0,"[2, 5, 8, 4, 7, 9]"
3218,"(2, -4, 48, 1, 8, -24, 8, -24, -2)",59.0,"[2, 5, 8, 4, 7, 9]"
3219,"(-1, -4, 48, 1, 8, -24, -4, 48, 1)",99.0,"[2, 5, 8, 4, 7, 9]"
3220,"(-2, 4, -24, -1, -8, -24, 4, -24, 2)",0.0,"[2, 5, 8, 1, 4, 9]"
3221,"(2, 4, -24, -2, 8, -24, -8, -24, -2)",-2.0,"[2, 5, 8, 1, 4, 7, 9]"
3222,"(-2, -4, 24, 1, 8, -24, -4, 48, -1)",75.0,"[2, 5, 8, 4, 7, 9]"
3223,"(-1, -8, 24, 2, -8, 24, 8, 48, 1)",92.0,"[2, 5, 8, 7, 9]"
3224,"(-2, 8, -24, 2, 4, -24, -8, -48, 2)",9.0,"[2, 5, 8, 1, 4, 9]"
3225,"(2, 8, -48, -2, 4, 24, 8, 24, -1)",51.0,"[2, 5, 8, 1, 7, 9]"
3226,"(2, 8, -24, -1, -4, -48, 8, -24, 2)",4.0,"[2, 5, 8, 1, 4, 9]"
3227,"(2, 4, 24, -1, -8, 24, 8, 48, -2)",92.0,"[2, 5, 8, 7, 9]"
3228,"(2, -4, 48, -1, -8, 48, -4, -48, 2)",95.0,"[2, 5, 8, 9]"
3229,"(1, 4, 48, 2, 4, -24, 8, 24, 1)",71.0,"[2, 5, 8, 4, 7, 9]"
3230,"(-2, 4, 48, 2, -8, -48, 4, 48, 2)",48.0,"[2, 5, 8, 4, 9]"
3231,"(1, -4, -48, -1, 4, -24, 4, 24, -1)",23.0,"[2, 5, 8, 1, 4, 7, 9]"
3232,"(-2, -4, 24, 2, 8, -48, 4, -48, 1)",28.0,"[2, 5, 8, 4, 7, 9]"
3233,"(2, -8, 48, 2, 4, 48, 8, 48, -2)",140.0,"[2, 5, 8, 7, 9]"
3234,"(-2, -4, 48, 2, -4, -48, -4, 48, 2)",48.0,"[2, 5, 8, 4, 9]"
3235,"(-1, 4, -24, 1, -4, 48, 8, 24, 1)",71.0,"[2, 5, 8, 1, 7, 9]"
3236,"(-2, -4, 48, 1, -8, -48, 4, 48, -1)",92.0,"[2, 5, 8, 4, 7, 9]"
3237,"(-2, -4, -48, -1, 4, -24, 8, 24, -2)",20.0,"[2, 5, 8, 1, 4, 7, 9]"
3238,"(2, 4, -24, 2, 4, 24, 4, 24, 1)",47.0,"[2, 5, 8, 1, 7, 9]"
3239,"(2, 4, 24, 2, 8, -24, -4, -24, -2)",23.0,"[2, 5, 8, 4, 7, 9]"
3240,"(-1, -4, 24, -2, -8, 48, -8, 24, 2)",71.0,"[2, 5, 8, 9]"
3241,"(2, -8, 24, -2, -8, 48, 4, -48, 1)",69.0,"[2, 5, 8, 7, 9]"
3242,"(-2, 4, 24, -1, 4, 48, -4, 24, -2)",92.0,"[2, 5, 8, 7, 9]"
3243,"(2, 8, -24, -2, 4, -24, -4, 48, -1)",54.0,"[2, 5, 8, 1, 4, 7, 9]"
3244,"(-2, 4, -48, 1, -8, -48, -8, 48, -2)",47.0,"[2, 5, 8, 1, 4, 7, 9]"
3245,"(-2, 8, 24, -1, -8, 48, -4, 24, -1)",92.0,"[2, 5, 8, 7, 9]"
3246,"(-2, -4, 48, -2, -4, 48, 4, 48, 2)",95.0,"[2, 5, 8, 9]"
3247,"(-1, 4, -24, -1, 4, -48, -4, 48, -2)",50.0,"[2, 5, 8, 1, 4, 7, 9]"
3248,"(2, -4, 48, -2, 4, 48, -4, 48, -2)",140.0,"[2, 5, 8, 7, 9]"
3249,"(-1, -4, -24, 1, 8, -48, -8, -48, -2)",-7.0,"[2, 5, 8, 1, 4, 7, 9]"
3250,"(-2, -4, 24, 2, 8, -24, 4, -48, 2)",30.0,"[2, 5, 8, 4, 9]"
3251,"(1, -8, 48, 1, 8, 48, -4, 48, 1)",140.0,"[2, 5, 8, 7, 9]"
3252,"(-2, 4, -48, 2, -4, 48, -4, -24, 2)",50.0,"[2, 5, 8, 1, 9]"
3253,"(2, 4, 48, -1, -8, -24, 4, 48, 1)",90.0,"[2, 5, 8, 4, 7, 9]"
3254,"(-1, 8, -48, -1, 4, -48, -8, -24, -2)",-2.0,"[2, 5, 8, 1, 4, 7, 9]"
3255,"(2, -4, -48, 1, -4, 24, 8, 48, -1)",69.0,"[2, 5, 8, 1, 7, 9]"
3256,"(-2, -4, -48, -2, -8, 48, 4, -24, -2)",45.0,"[2, 5, 8, 1, 7, 9]"
3257,"(1, -4, 24, 1, -4, 48, -4, 48, 2)",71.0,"[2, 5, 8, 9]"
3258,"(-1, 4, 48, -2, -8, 48, -4, -24, -1)",88.0,"[2, 5, 8, 7, 9]"
3259,"(-1, 8, -48, -1, 4, 24, -4, 24, -1)",51.0,"[2, 5, 8, 1, 7, 9]"
3260,"(-1, 8, 24, 2, 4, -48, -4, -48, 2)",26.0,"[2, 5, 8, 4, 9]"
3261,"(2, 8, 24, -2, 4, 48, 4, -24, -1)",72.0,"[2, 5, 8, 7, 9]"
3262,"(2, -4, -48, 2, 4, -24, 8, 48, -1)",48.0,"[2, 5, 8, 1, 4, 7, 9]"
3263,"(2, -8, 24, -1, -4, -48, 4, -24, -2)",22.0,"[2, 5, 8, 4, 7, 9]"
3264,"(-1, -4, 48, -2, -4, -24, -8, -48, 2)",44.0,"[2, 5, 8, 4, 9]"
3265,"(1, -4, 48, 2, 4, 48, 4, -24, -1)",96.0,"[2, 5, 8, 7, 9]"
3266,"(2, 4, -48, 2, -4, -24, -8, -24, 1)",1.0,"[2, 5, 8, 1, 4, 7, 9]"
3267,"(-2, 8, -48, -2, 8, -24, 4, 24, -2)",34.0,"[2, 5, 8, 1, 4, 7, 9]"
3268,"(-1, -4, -48, -1, 8, -48, -4, -24, -1)",-3.0,"[2, 5, 8, 1, 4, 7, 9]"
3269,"(2, -8, -24, 2, -4, 24, 8, 24, 1)",45.0,"[2, 5, 8, 1, 7, 9]"
3270,"(-2, -4, 24, 1, 4, -48, -8, 24, -1)",47.0,"[2, 5, 8, 4, 7, 9]"
3271,"(-1, 8, 24, 2, -8, -48, -8, 48, 2)",24.0,"[2, 5, 8, 4, 9]"
3272,"(2, -8, 48, 2, -8, -24, -4, 48, 1)",93.0,"[2, 5, 8, 4, 7, 9]"
3273,"(1, 8, 48, -2, 8, 24, -4, 48, -2)",116.0,"[2, 5, 8, 7, 9]"
3274,"(-2, 8, -48, 2, 8, -24, 4, 48, 2)",13.0,"[2, 5, 8, 1, 4, 9]"
3275,"(-2, 8, 24, -1, -4, 24, 4, -48, 1)",45.0,"[2, 5, 8, 7, 9]"
3276,"(-2, 8, 24, -2, 4, 24, 4, -24, 1)",45.0,"[2, 5, 8, 7, 9]"
3277,"(-2, 4, 24, -1, -4, -24, -8, 48, -2)",66.0,"[2, 5, 8, 4, 7, 9]"
3278,"(1, -8, -24, -1, 8, -24, -8, 48, -1)",51.0,"[2, 5, 8, 1, 4, 7, 9]"
3279,"(2, 4, 48, 1, 8, -48, -4, 24, -2)",75.0,"[2, 5, 8, 4, 7, 9]"
3280,"(-2, -8, 24, -1, -4, 48, -4, -48, 2)",71.0,"[2, 5, 8, 9]"
3281,"(-2, 8, 48, -2, -8, -24, -4, -48, 2)",44.0,"[2, 5, 8, 4, 9]"
3282,"(-2, -4, -24, 1, -4, -24, -8, -48, 1)",-6.0,"[2, 5, 8, 1, 4, 7, 9]"
3283,"(2, 4, -24, -1, 8, 24, -8, 48, -2)",71.0,"[2, 5, 8, 1, 7, 9]"
3284,"(2, -4, -48, -1, 4, -48, -4, 48, 2)",3.0,"[2, 5, 8, 1, 4, 9]"
3285,"(2, -8, 48, -2, 8, 24, 8, 24, 1)",92.0,"[2, 5, 8, 7, 9]"
3286,"(1, 4, -48, -1, -8, -48, 4, 48, 2)",0.0,"[2, 5, 8, 1, 4, 9]"
3287,"(-1, 4, 24, 1, 4, 48, 8, 48, -2)",116.0,"[2, 5, 8, 7, 9]"
3288,"(2, -4, -24, 1, 8, 24, -4, 48, -1)",69.0,"[2, 5, 8, 1, 7, 9]"
3289,"(-2, -8, 48, -1, 4, 24, 4, 24, 2)",71.0,"[2, 5, 8, 9]"
3290,"(-2, -4, 48, -2, 4, -48, 8, 48, -1)",95.0,"[2, 5, 8, 4, 7, 9]"
3291,"(1, 4, 24, -1, 4, -24, 8, -48, 2)",26.0,"[2, 5, 8, 4, 9]"
3292,"(-1, -8, -24, 2, 4, 48, 8, 24, 2)",45.0,"[2, 5, 8, 1, 9]"
3293,"(2, 8, 48, -2, -4, 48, -8, -24, -1)",84.0,"[2, 5, 8, 7, 9]"
3294,"(-2, -8, 24, -2, 4, -24, -8, 48, -2)",71.0,"[2, 5, 8, 4, 7, 9]"
3295,"(2, -8, 24, 1, -8, -48, 4, -24, 2)",23.0,"[2, 5, 8, 4, 9]"
3296,"(-1, -8, -24, -1, -4, 24, -4, 48, 1)",66.0,"[2, 5, 8, 1, 7, 9]"
3297,"(1, 8, -48, 1, -4, -24, -4, 48, 1)",51.0,"[2, 5, 8, 1, 4, 7, 9]"
3298,"(-1, -8, 48, -2, -8, -24, -8, 48, 2)",44.0,"[2, 5, 8, 4, 9]"
3299,"(2, 8, -48, 1, -4, 24, 4, -48, 2)",30.0,"[2, 5, 8, 1, 9]"
3300,"(1, 8, 48, -2, 8, -48, 8, -48, 1)",52.0,"[2, 5, 8, 4, 7, 9]"
3301,"(1, -8, -24, -1, 4, -48, -8, -48, 1)",0.0,"[2, 5, 8, 1, 4, 7, 9]"
3302,"(2, 4, 24, -1, 8, -48, 8, 24, 2)",30.0,"[2, 5, 8, 4, 9]"
3303,"(1, -4, 24, 1, 8, -24, 8, -48, 1)",28.0,"[2, 5, 8, 4, 7, 9]"
3304,"(-2, 4, 24, -1, -8, -24, -4, 48, -2)",66.0,"[2, 5, 8, 4, 7, 9]"
3305,"(2, -4, -48, -1, -4, 24, 8, -48, 2)",24.0,"[2, 5, 8, 1, 9]"
3306,"(1, -8, 48, -1, 8, -48, -48, -1, -8)",3.0,"[2, 5, 8, 4, 7, 9]"
3307,"(-1, -4, -48, -1, -8, -48, -24, -2, 4)",-3.0,"[2, 5, 8, 1, 4, 9]"
3308,"(-2, -4, -24, 1, -8, -24, -48, 1, 8)",2.0,"[2, 5, 8, 1, 4, 9]"
3309,"(1, -4, -48, 1, 8, 24, -48, 2, 8)",29.0,"[2, 5, 8, 1, 9]"
3310,"(-2, 8, 24, 2, 4, -48, -48, -2, 4)",28.0,"[2, 5, 8, 4, 9]"
3311,"(1, -8, -24, 2, -8, -48, -48, -2, 4)",2.0,"[2, 5, 8, 1, 4, 9]"
3312,"(1, -8, 24, 2, 4, 24, -24, 1, -8)",45.0,"[2, 5, 8, 7, 9]"
3313,"(1, 8, -48, 1, 4, -24, 24, 1, 4)",11.0,"[2, 5, 8, 1, 4, 9]"
3314,"(1, 8, -24, 1, -4, -48, 48, 2, 4)",8.0,"[2, 5, 8, 1, 4, 9]"
3315,"(1, -8, -24, -1, 8, 24, -24, 2, -4)",22.0,"[2, 5, 8, 1, 7, 9]"
3316,"(-1, -8, -48, -2, -4, -24, 48, 1, -4)",-8.0,"[2, 5, 8, 1, 4, 7, 9]"
3317,"(1, -4, 24, -2, 8, -24, 24, 2, 8)",36.0,"[2, 5, 8, 4, 9]"
3318,"(-2, 8, -24, 2, -4, 24, 24, 1, -4)",28.0,"[2, 5, 8, 1, 7, 9]"
3319,"(1, -8, -24, 2, -4, -48, -48, -1, -8)",-51.0,"[2, 5, 8, 1, 4, 7, 9]"
3320,"(-2, 4, -24, -2, 4, 48, 48, 2, 8)",56.0,"[2, 5, 8, 1, 9]"
3321,"(1, -8, 24, 1, 8, 48, 48, -2, 8)",77.0,"[2, 5, 8, 9]"
3322,"(2, 4, 48, 1, 4, -24, 48, 2, -4)",49.0,"[2, 5, 8, 4, 7, 9]"
3323,"(-2, 8, -24, 1, 8, 24, 24, -1, 8)",36.0,"[2, 5, 8, 1, 9]"
3324,"(-2, 8, 48, -1, -8, -24, -24, 1, -8)",43.0,"[2, 5, 8, 4, 7, 9]"
3325,"(-1, -8, -48, 2, 8, -48, -24, -1, -8)",-23.0,"[2, 5, 8, 1, 4, 7, 9]"
3326,"(2, -8, 24, -1, -8, -48, -48, 2, -8)",20.0,"[2, 5, 8, 4, 7, 9]"
3327,"(1, 8, 24, -2, 8, -48, 24, -1, -8)",51.0,"[2, 5, 8, 4, 7, 9]"
3328,"(-2, 8, -24, -2, -8, 48, -24, -1, -4)",27.0,"[2, 5, 8, 1, 7, 9]"
3329,"(2, 4, 24, -2, -8, 24, 24, 2, -8)",46.0,"[2, 5, 8, 7, 9]"
3330,"(1, 8, 24, 1, 4, 48, -48, -2, -8)",20.0,"[2, 5, 8, 7, 9]"
3331,"(1, 4, -24, -1, -4, 24, -48, -1, 8)",32.0,"[2, 5, 8, 1, 9]"
3332,"(-1, 8, 48, -2, -4, -24, 24, -2, -8)",65.0,"[2, 5, 8, 4, 7, 9]"
3333,"(-2, 4, 48, -2, 8, -24, 48, 1, 4)",56.0,"[2, 5, 8, 4, 9]"
3334,"(1, -8, -24, 1, -8, -24, -24, -2, -4)",-28.0,"[2, 5, 8, 1, 4, 7, 9]"
3335,"(-2, -4, 24, 2, -8, -48, 48, 1, -4)",22.0,"[2, 5, 8, 4, 7, 9]"
3336,"(-1, -4, -48, 1, 8, 48, 48, -1, -4)",90.0,"[2, 5, 8, 1, 7, 9]"
3337,"(-2, -4, -24, -1, 8, 48, -48, 1, 8)",50.0,"[2, 5, 8, 1, 9]"
3338,"(-1, 4, -24, 1, 4, -24, 48, 1, 4)",7.0,"[2, 5, 8, 1, 4, 9]"
3339,"(-1, 4, 24, 1, -8, -48, -48, 2, 4)",25.0,"[2, 5, 8, 4, 9]"
3340,"(2, -4, 24, -1, -8, 48, 48, -2, -8)",116.0,"[2, 5, 8, 7, 9]"
3341,"(-2, 4, 24, -1, -8, 24, 48, -2, -8)",92.0,"[2, 5, 8, 7, 9]"
3342,"(2, -4, 24, 1, 4, -24, 48, -1, 8)",32.0,"[2, 5, 8, 4, 9]"
3343,"(1, 4, -48, 2, 4, -24, 24, 1, 4)",7.0,"[2, 5, 8, 1, 4, 9]"
3344,"(2, 8, 24, 1, 8, -48, 24, -1, 8)",36.0,"[2, 5, 8, 4, 9]"
3345,"(-1, 8, 48, 2, -8, 48, 48, 2, -8)",94.0,"[2, 5, 8, 7, 9]"
3346,"(2, -4, 48, 1, 8, -24, 48, 1, -8)",52.0,"[2, 5, 8, 4, 7, 9]"
3347,"(-2, 4, -24, 2, 8, -24, -24, 1, 4)",11.0,"[2, 5, 8, 1, 4, 9]"
3348,"(-1, -8, 48, -2, 8, -24, -48, 1, -8)",52.0,"[2, 5, 8, 4, 7, 9]"
3349,"(1, 8, -48, 2, -8, 48, -48, -1, -8)",3.0,"[2, 5, 8, 1, 7, 9]"
3350,"(-2, -4, 24, 1, -8, -24, -24, 1, 8)",29.0,"[2, 5, 8, 4, 9]"
3351,"(2, 4, -24, 2, 8, -24, -48, 1, -4)",7.0,"[2, 5, 8, 1, 4, 7, 9]"
3352,"(-2, -8, -48, 2, 8, 24, 48, -2, -4)",65.0,"[2, 5, 8, 1, 7, 9]"
3353,"(2, 8, 48, -1, 8, 48, -24, 2, -4)",94.0,"[2, 5, 8, 7, 9]"
3354,"(1, 4, -24, 2, 4, 48, -48, 1, -8)",48.0,"[2, 5, 8, 1, 7, 9]"
3355,"(2, 8, -24, -1, 4, -48, -24, -2, -4)",-18.0,"[2, 5, 8, 1, 4, 7, 9]"
3356,"(2, -8, -48, -1, 4, -24, 48, 2, -8)",2.0,"[2, 5, 8, 1, 4, 7, 9]"
3357,"(1, -8, -48, -1, -4, 48, -48, -2, -4)",-4.0,"[2, 5, 8, 1, 7, 9]"
3358,"(1, -4, 24, -2, 8, 24, 48, 2, 4)",49.0,"[2, 5, 8, 9]"
3359,"(1, -8, 24, -1, 8, -48, -24, 2, 8)",36.0,"[2, 5, 8, 4, 9]"
3360,"(2, -8, 24, -2, 4, 48, 48, -2, -8)",116.0,"[2, 5, 8, 7, 9]"
3361,"(-1, -8, 48, 2, -8, -48, -48, -2, 4)",50.0,"[2, 5, 8, 4, 9]"
3362,"(-1, -8, -48, 1, 8, -48, 24, 1, 4)",6.0,"[2, 5, 8, 1, 4, 9]"
3363,"(-1, 8, -48, 2, 8, 48, -48, 2, -4)",53.0,"[2, 5, 8, 1, 7, 9]"
3364,"(-2, -4, 48, 1, 8, 24, 24, 2, 8)",77.0,"[2, 5, 8, 9]"
3365,"(-1, 8, -24, -2, -8, 48, 24, 2, -8)",53.0,"[2, 5, 8, 1, 7, 9]"
3366,"(1, -8, 24, 1, -8, 48, 24, 1, -4)",69.0,"[2, 5, 8, 7, 9]"
3367,"(-1, -8, -24, -1, 8, -48, -48, -2, 8)",10.0,"[2, 5, 8, 1, 4, 9]"
3368,"(1, -4, 24, 2, -8, 24, -48, 2, 8)",53.0,"[2, 5, 8, 9]"
3369,"(-1, -8, -24, -2, -8, -48, 48, -1, 4)",-4.0,"[2, 5, 8, 1, 4, 9]"
3370,"(-1, 8, 48, 2, -4, 24, -24, 1, -8)",69.0,"[2, 5, 8, 7, 9]"
3371,"(-2, 4, 48, 2, -8, -48, -48, -2, -8)",-3.0,"[2, 5, 8, 4, 7, 9]"
3372,"(-1, 4, -24, -1, 4, 48, 48, 2, -4)",49.0,"[2, 5, 8, 1, 7, 9]"
3373,"(-2, 8, -48, -1, -4, -24, -48, -1, 8)",10.0,"[2, 5, 8, 1, 4, 9]"
3374,"(2, 8, 24, -2, -4, 24, 24, -1, 8)",53.0,"[2, 5, 8, 9]"
3375,"(-1, 4, -48, -2, 4, -48, -24, 1, -8)",3.0,"[2, 5, 8, 1, 4, 7, 9]"
3376,"(-2, -8, -48, 1, 4, 48, 48, -1, 8)",50.0,"[2, 5, 8, 1, 9]"
3377,"(-1, 8, 24, 2, -4, -48, 48, 2, -4)",23.0,"[2, 5, 8, 4, 7, 9]"
3378,"(1, 8, 24, -2, -4, -48, 48, -1, 4)",22.0,"[2, 5, 8, 4, 9]"
3379,"(-1, -4, 24, -1, 4, 24, -48, 2, 8)",53.0,"[2, 5, 8, 9]"
3380,"(1, -4, -24, 1, -8, 24, 48, -2, 4)",25.0,"[2, 5, 8, 1, 9]"
3381,"(1, 8, -24, 1, -4, -24, -24, -1, 4)",8.0,"[2, 5, 8, 1, 4, 9]"
3382,"(2, 8, -48, -1, -8, 24, -48, 1, 4)",32.0,"[2, 5, 8, 1, 9]"
3383,"(1, 4, 24, 1, -8, -48, -24, 2, 8)",29.0,"[2, 5, 8, 4, 9]"
3384,"(-2, 4, 48, -2, -8, 24, -24, -2, -4)",44.0,"[2, 5, 8, 7, 9]"
3385,"(-1, 4, -24, -2, -4, -24, 24, 2, 4)",1.0,"[2, 5, 8, 1, 4, 9]"
3386,"(-1, 4, 48, -1, -8, -48, 24, -2, 4)",47.0,"[2, 5, 8, 4, 9]"
3387,"(-1, -8, 48, -2, 4, 48, 24, 1, 8)",101.0,"[2, 5, 8, 9]"
3388,"(-1, 4, 24, -2, -4, 24, 48, -1, 8)",53.0,"[2, 5, 8, 9]"
3389,"(-2, 8, -24, 1, 4, 48, -48, 1, -4)",52.0,"[2, 5, 8, 1, 7, 9]"
3390,"(-2, 4, 24, -1, 4, 48, 48, -1, -4)",116.0,"[2, 5, 8, 7, 9]"
3391,"(-1, 4, -48, 1, 4, 24, 24, -2, 8)",32.0,"[2, 5, 8, 1, 9]"
3392,"(1, 8, 48, -1, 4, 24, 24, -2, 4)",73.0,"[2, 5, 8, 9]"
3393,"(-2, 4, 48, -2, -8, 48, -24, 1, -8)",93.0,"[2, 5, 8, 7, 9]"
3394,"(-1, 4, 48, -1, 4, -48, 24, 2, 4)",52.0,"[2, 5, 8, 4, 9]"
3395,"(1, -4, -24, 2, -8, -24, 48, 1, -8)",-2.0,"[2, 5, 8, 1, 4, 7, 9]"
3396,"(-2, -8, -24, 1, -4, -48, 48, 1, -4)",-6.0,"[2, 5, 8, 1, 4, 7, 9]"
3397,"(-1, -4, -48, -2, -8, 24, -24, -2, 8)",27.0,"[2, 5, 8, 1, 9]"
3398,"(-2, 4, -48, -2, 8, 24, -48, 2, 8)",32.0,"[2, 5, 8, 1, 9]"
3399,"(-1, 8, -48, 2, -4, -24, 24, 1, -4)",5.0,"[2, 5, 8, 1, 4, 7, 9]"
3400,"(2, 8, 24, -1, -4, -48, 48, -1, 4)",23.0,"[2, 5, 8, 4, 9]"
3401,"(-1, -4, -24, 1, -8, -24, -24, -2, -4)",-30.0,"[2, 5, 8, 1, 4, 7, 9]"
3402,"(-1, 4, 48, -1, -8, -24, -24, -2, -8)",18.0,"[2, 5, 8, 4, 7, 9]"
3403,"(2, 8, -48, 1, 4, -48, -24, 2, 8)",15.0,"[2, 5, 8, 1, 4, 9]"
3404,"(-1, -4, 24, 1, 4, -24, -24, 2, 8)",32.0,"[2, 5, 8, 4, 9]"
3405,"(-1, 4, -24, -1, 8, 48, 48, -2, 4)",52.0,"[2, 5, 8, 1, 9]"
3406,"(-2, -4, -24, 2, -8, 24, -24, -1, -4)",-7.0,"[2, 5, 8, 1, 7, 9]"
3407,"(2, 8, -24, -2, 4, 24, -24, 1, -8)",28.0,"[2, 5, 8, 1, 7, 9]"
3408,"(-1, 8, 24, -1, 4, 48, -24, -1, 8)",77.0,"[2, 5, 8, 9]"
3409,"(-2, 4, -48, -1, 8, -24, -24, -1, 8)",15.0,"[2, 5, 8, 1, 4, 9]"
3410,"(1, -4, 24, -1, 8, 24, 24, -1, 8)",53.0,"[2, 5, 8, 9]"
3411,"(1, -4, -24, -1, -8, -24, 48, -2, -8)",42.0,"[2, 5, 8, 1, 4, 7, 9]"
3412,"(-1, 4, 48, 2, 8, -24, 24, -2, 8)",60.0,"[2, 5, 8, 4, 9]"
3413,"(-1, 8, 48, -1, 8, 48, -48, 1, -4)",93.0,"[2, 5, 8, 7, 9]"
3414,"(2, 4, 24, 2, 4, 24, 24, -1, 8)",53.0,"[2, 5, 8, 9]"
3415,"(1, -4, 24, -1, 8, 48, 48, 2, -8)",70.0,"[2, 5, 8, 7, 9]"
3416,"(-2, 4, 48, 2, -4, -24, -48, -2, 4)",50.0,"[2, 5, 8, 4, 9]"
3417,"(-2, 8, -24, -1, -8, -48, -48, 1, -4)",2.0,"[2, 5, 8, 1, 4, 7, 9]"
3418,"(-2, -8, -24, 2, -4, -48, -48, 1, 8)",3.0,"[2, 5, 8, 1, 4, 9]"
3419,"(2, 8, 24, -1, -8, -24, -48, -1, -8)",-30.0,"[2, 5, 8, 4, 7, 9]"
3420,"(-2, -8, 48, -2, 8, -48, -24, -2, 4)",56.0,"[2, 5, 8, 4, 9]"
